"Confirmed","Date","Type","Label","Address","Amount (RVN)","Asset","ID"
"true","2018-04-19T00:50:39","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.22113320","RVN","413d29a5addd7778d5b5d47d5bcdf7202a04613888c475434debeac029f2e983"
"true","2018-04-18T21:43:14","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.40712109","RVN","c63e48dee82d8002da71ce13e3d0a4a36cca06a76f5a842b7beffba56738ae99"
"true","2018-04-17T23:46:26","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.47398411","RVN","dbe092097094cb414d64a8a6a00ed449d4411d84145a0db3ae6aa069848f7880"
"true","2018-04-17T00:10:24","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.04549968","RVN","bb99203378bbb48b0181e28bc5a0fbfe7e3232066087490309b6ea4054ffd47e"
"true","2018-04-16T21:06:40","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","7.33501241","RVN","0983c90f23462965a3d089b9e49fadb8d633c297d60b0e8fb9996834c535fc44"
"true","2018-04-15T20:41:13","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.21198272","RVN","a4b101294b5505490eac65b66b11a33a0905fa9c27fc16451deb76bf65491a50"
"true","2018-04-15T17:39:20","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.73029164","RVN","605f74507395d8d7af26d6563e1c6c490821cea621b03378ec6f1a30c3c10589"
"true","2018-04-15T14:36:04","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.48033836","RVN","1ddaa5a838bafaa01ff3a484c16a07a193a6efcf08033855d1fc30c5c046899c"
"true","2018-04-15T13:33:38","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.88807072","RVN","3f56e29e134d45a840f946ce3527167ee7fdfa913610e4ed6268c1047fb420d9"
"true","2018-04-15T12:30:33","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.77572728","RVN","42da843a683bf5f6ff9969656767d69ebf8c6d6d17c440d4a6971ed98c996e2d"
"true","2018-04-15T11:30:27","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.59744830","RVN","44420005753c231d7d836b69bb3e572a7e3eeff7e614091f35d9c48aa3291bed"
"true","2018-04-15T00:19:34","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.42699445","RVN","443006597a12b55f0b24fdacedb7fde982d5a1ee43c7ef61e72a7bc128e78729"
"true","2018-04-14T21:16:44","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.55562660","RVN","7c5bb8507bc14609d2135d69ec56c12ce306b6b2ab04f4d4cf5f2c7b6181e17a"
"true","2018-04-14T17:13:40","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.14578585","RVN","14194a041600c0ea5590f77d6757f2121a307840c9ccc6fa76990c7c862413bc"
"true","2018-04-14T14:12:05","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.95726093","RVN","38f53b675314401630be7b64f4876ba24ce879fabd8328f26e516e98161d4552"
"true","2018-04-14T12:09:08","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.84059947","RVN","8777f81f4e114d885ed06efdc68220066a70db6068724aacfa3be928231c122e"
"true","2018-04-13T22:57:30","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.25310218","RVN","baa260dbc92908af118d024a8f8ca1428c0c0680c12d9237314e645402b3db64"
"true","2018-04-13T00:39:56","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.21234220","RVN","17581bb98c7e81f2473b4d980a310e35194890c9ceea8243cba5d5933bb7b556"
"true","2018-04-12T00:05:27","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.11248257","RVN","fe25acdf3f78f2cc38a39cd140c73f3c550bfa13ba0be1b6463f67ad2aecabca"
"true","2018-04-11T21:07:27","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.27925873","RVN","e8c1624d4cc6331103e3368fe1f5dfddadd3938d53fb21b884cb40d51b9c1d1f"
"true","2018-04-10T22:30:51","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.45275274","RVN","9f1dd8e6d31f134e51955bc61ee8ed4078c3ba62b1b35adc5a2a43468d8781a0"
"true","2018-04-09T23:02:46","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.31189386","RVN","db4cefbe60c51475b56d4e98358f190ffcca949265595ebe0edacf9eec9b1f20"
"true","2018-04-09T00:21:27","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.10043043","RVN","a885bfbf417d5f2caaf35d9c126021b2ce9353ded2d21998b9e14a8242ad6590"
"true","2018-04-08T21:17:07","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.40531078","RVN","71732c50582b5fa84154fd935d0585723c477be23d2ae00defd6c7c2d6a664fb"
"true","2018-04-08T18:03:43","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.85906637","RVN","90586ee55dba9290a0f405965ee511702bd51f0d476b2fd36a8355d2abcade0c"
"true","2018-04-08T17:19:45","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.00674910","RVN","3b1ea63d70ce43a65ba4b07005f9555413bc55a3a7ef54ab0f90106c3183fc42"
"true","2018-04-08T14:12:36","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.90008443","RVN","def071598ac911c2193f057d667937a6c9c438f37d4fbcafd5760573a0872347"
"true","2018-04-08T13:10:05","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.24003130","RVN","0878f1a9260aa37e762b8854b5c4d9403dddb5a3c638d15429a3ad2fda7c47f1"
"true","2018-04-08T12:08:00","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.31188971","RVN","f6c342c98b619cc90d2f8a54168a7cd91a388ea09c4ddf085e5e2ad232e19597"
"true","2018-04-08T11:10:09","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.86103715","RVN","6da790359755cd9afe67b84c7d9a0c91e53e4062d3496717666af6e59415a32f"
"true","2018-04-08T11:07:40","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.37796562","RVN","effe602439d57ee60c08dd6b261b2a61c76901c4d0f6f81fb3055778db9ed91b"
"true","2018-04-07T23:50:41","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.32949532","RVN","f172fd7d7b7721aa5c8d1abf9cd3dcb85ef552a167778fabacb551912d983cf7"
"true","2018-04-07T19:45:22","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.61250089","RVN","495cd4decf311b6f5adb791ae599a263d5894f0d1b206c62cef480530c5d03f3"
"true","2018-04-07T15:47:21","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.34618384","RVN","0eca11b4b201e54fcbbb7b6f8153f20a10e1d56936d41e2b614926e2d5171697"
"true","2018-04-07T13:41:58","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.62897882","RVN","1a25b95bf4d02c6480acab91b6ec936c13d3a43050dbf3f7909dfaaf9bd5c0e9"
"true","2018-04-07T00:28:35","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.50380260","RVN","999823fcf83e42840a4cba355aef57e29a922b22b5ace6092bc0398329761f21"
"true","2018-04-06T21:27:38","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.58703369","RVN","f4e91c6303a4823805bdf106e0f380593d1e23b253fd6a1c5fb274568d12c090"
"true","2018-04-05T21:59:47","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","7.61946977","RVN","8cf1564bc9e6593d16b0da817033090fc3b2b9ab9f9c550d1fc2f524ceecf40c"
"true","2018-04-03T23:04:00","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.21968317","RVN","03e12e2528dd16e7b4e241eee63444503ac2d5c23473348b731f659ae86227e8"
"true","2018-04-02T23:32:19","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.36891606","RVN","a78a6f750f7873db166e3f15777ceb5d7c9148b4894e768e4a988f90f0dd6ec0"
"true","2018-04-01T23:02:16","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.69044382","RVN","3f8cffb68c24edbe69072e5254fac70013e0512d689e463749c8c621c94c8fe2"
"true","2018-04-01T20:53:13","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.12320772","RVN","85d4185ea984f892a5ae391a374d355604ea0609b832a52b962ccde5331b9cd3"
"true","2018-04-01T17:51:49","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.95862467","RVN","14ada831ac5f9345aa002a34e49f77552918890e24c8f8624040a81a2e75612a"
"true","2018-04-01T14:49:11","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.78412098","RVN","d52223b68e3fb6bc332ab62c8904a436614058f1c4db9b73ac9936ba0aa2e1e4"
"true","2018-04-01T13:48:55","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.72057973","RVN","a4c9f3c1c94c8e1cca5aca1216d3772a3b74445d4c8748443c02d77f8e1ead96"
"true","2018-04-01T12:50:54","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.36166908","RVN","4058b0ce8b087cec23b7a6ecc972c1c9479ac87bd6676a0fead5fd8b13a05a5d"
"true","2018-04-01T11:49:55","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.41516628","RVN","f967445396fc8c4f9dddf86290fb967428282b88d484423e15a968e2e5fd4f52"
"true","2018-04-01T11:49:55","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.33582496","RVN","8deab1b8bbc2665ec6fd5a7468c2e59e2c50b3f25607ea9519ca6caffaf3c842"
"true","2018-03-31T23:34:18","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.70459528","RVN","89f8ce71e759c68d15bb6d9b73a66e49d1e5698803fbf5c2e9754d26c61f83cc"
"true","2018-03-31T18:23:38","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.51926793","RVN","a016d242c1b5991f614ee46f768bca0a522134b84434231f3d661ea50db96b12"
"true","2018-03-31T13:19:43","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.92085949","RVN","0e4f975a09419a6888ed5c2a4bff7094019c83480b64c23cb20eb748c96b200d"
"true","2018-03-31T02:03:21","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.30744632","RVN","722c53ac246427620d5b459c308d4a88c58b353730eb666187f5ebbb87c9ebca"
"true","2018-03-30T21:58:08","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.36744865","RVN","22cc1645bbc522834a1d85e37c231744b620142762f8f397083478dc145e40f4"
"true","2018-03-30T18:54:06","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.32108237","RVN","ecd964c19afb289725e18f9b509141f1143b325d91a6a99826dbb6681b81d357"
"true","2018-03-30T13:46:45","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.35815345","RVN","da6df6d963a54f7df6c1e1abd0820f586475e5dcc8636c99bdad7d16cf8be2bc"
"true","2018-03-30T00:35:43","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.90343081","RVN","4db807a9aff5510deecf49e7b42e0ffbbf1799251f68afc24a07db2d67972773"
"true","2018-03-28T23:13:09","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.63970341","RVN","fb74559400774e0ac6952654455741e29c1ef6f02e3e0aa347dfca0760679241"
"true","2018-03-28T00:42:42","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.08862317","RVN","6935ecdf4a2156f4b5f2501f729110899f7d90362bf6e1e0c1c582edbbc4d346"
"true","2018-03-27T21:35:16","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.97579954","RVN","007565a024eba34ab020067a834945533dc635ffdd4d64b8c6067634ff0a2e06"
"true","2018-03-27T00:52:39","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.96615373","RVN","f1b9633302ecc88f88168ac2ca498336a48366d8b6c80fbd4b4d74b8e01f02d6"
"true","2018-03-26T21:39:12","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.96057139","RVN","a0e5cd8f682600edb3adbae51d015ec4de87500480a3d3a0ec1430f69da6c08d"
"true","2018-03-25T22:23:06","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","6.22101457","RVN","b0715c9820d4e2673a9643e7b9c7c35069211899ccabb97328824044ac23120c"
"true","2018-03-25T20:07:23","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.28027529","RVN","0a8629358ed1090a67a6d8d2e5d7413cb1b88f80e0b1c94ba13f649affc9298f"
"true","2018-03-25T17:45:56","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","8.46409158","RVN","923617a70536257bfe68f94df3af5408e4f99c6916088294bf0caf35172654ca"
"true","2018-03-25T14:20:54","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.27270864","RVN","89b7e861f93b4c5f8f481f7f97c1d17bf93e497668972111789841edbcbdc774"
"true","2018-03-25T13:10:31","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","4.35764131","RVN","83f99b138047bab8d110c1278d7979252538b5ed813158dcf08bf36d69876320"
"true","2018-03-25T12:06:43","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.86326198","RVN","0f66c66a877f431814abe9c1aee04bc8dad027c1a8dfc060d266e2ac963e67a0"
"true","2018-03-25T11:08:01","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.87349287","RVN","7da9d5500b17860b9933e0d37430e2bd3e6154e1cddca0f7134a601591add020"
"true","2018-03-25T01:26:42","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","5.81352564","RVN","e9b7b73f1e89c8244a584e64b27cc3f7d7bc819cbba13a9964ebe73abc320a87"
"true","2018-03-25T00:23:43","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.57078055","RVN","cc7c63fcce15bc4948010e239fb031c44066b7e5c41a30f4e5dab3c5040e905e"
"true","2018-03-24T22:21:15","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.08122305","RVN","fe444d0ac43361e32675d3c7f3905bc25f29c0c7f28dc72623ea87ac3ef5a062"
"true","2018-03-24T18:47:33","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.51202543","RVN","be3a88c25a4ccffa1f2df57efe2c1d4fb255d065d235c3f1f91deced43d448d9"
"true","2018-03-24T17:44:55","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.28426578","RVN","4514de62f4cdc02f609ea81b4ef16e72f549f692ce9f356678cee3a4cf26b0e1"
"true","2018-03-24T16:39:49","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.35015481","RVN","527394223130999619a95334f65e01715b1341198b2adc3e7c24b9afd2f338a7"
"true","2018-03-24T15:40:56","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.15178604","RVN","82d78ae83269840933118e8d9ced851652b0d42bcd2b03faba9be2f3d02b2863"
"true","2018-03-24T14:32:52","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.38171390","RVN","0aa4549cc338382ea36deda31a8f1fc5aaaa67b784b1cb0ee6b95fdb7b2dd00b"
"true","2018-03-24T13:32:05","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.77903771","RVN","62baf62a9f3008eab86bc571c3063d3eda1ab33676629291c775a7cad86e75d7"
"true","2018-03-24T02:20:11","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.42450889","RVN","851da83f341e42eee96fb50eab07be14a795eb1d402ff80b2638515c1735f625"
"true","2018-03-24T01:20:02","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.49886283","RVN","7493b0039c6a3f189c14797539da3ead7cce0051288185dcd4ba80b443b5fbbc"
"true","2018-03-24T00:18:32","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.32788734","RVN","4ade54a2a79a0a4aa8bffbe146df2f76e99269c7bb26695ef287e0916c8c7be8"
"true","2018-03-23T23:16:53","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","4.09568029","RVN","4641848b3b24f3d559ba7b9a531874b1e345118beef48b40a22aa1bb35e09f2f"
"true","2018-03-23T22:17:03","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.89421358","RVN","9ebc17f9b042fd2ebc53f2d7e165cfe546390f2e6d97ae74635b5a751b62139a"
"true","2018-03-23T21:13:56","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.67521719","RVN","c20e03f8093e3e93f88b432c33d51bbdf55863b27b58b164305c26bb443067d2"
"true","2018-03-23T00:23:29","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.95878183","RVN","b8abbc6564a7592f67f947efc604ed6bab1818f269ddb85cb353b721a6abc275"
"true","2018-03-22T23:21:55","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.09169125","RVN","48fa695cf3eed110fb5b5c0b137b29132db3c328b7e8b50e5f9bad4a657af4ab"
"true","2018-03-22T23:18:31","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.09169125","RVN","08c7be3b459a34c3d301a2e3a350d5bab4900655123082f7bb0c56d4ad1a1dc2"
"true","2018-03-22T22:09:54","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.25595765","RVN","480063942dbfb9d6ddb722d2f8a796516c081b67efa1b0757c236b6905e19c65"
"true","2018-03-22T21:08:58","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.01627664","RVN","d9c7e227920f01cc2ca9a22fdbe94fbd5e5994347cd1547474f222983b6761e8"
"true","2018-03-22T04:03:52","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.05108129","RVN","f2e140fad503884f3553958da24e5e4f76c667de3f5ad3649b08a3ac6ef2119d"
"true","2018-03-22T03:54:36","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.04055907","RVN","a6afd469ddaa7a3a19859465ab6ed2c27130c580d8246224299846aa341457e3"
"true","2018-03-22T02:43:44","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.05108129","RVN","0108783f1088d115040056621d6549dda139516927fbda99d9dd851cf76e1951"
"true","2018-03-22T00:16:08","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.30206666","RVN","0b92cd68e1af5f876668e9be52f7a3b61047b884c8ce12a9c8973e1089995ad6"
"true","2018-03-21T23:07:06","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.93124424","RVN","40b029577c8ab19b951cf22c063466aa1e6aab50eaa5e418dec722321858ec48"
"true","2018-03-21T22:04:45","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.74102243","RVN","4eca6951d0dc94808f562943c73856c93e21705fa2ace725e436f0fdedf22c14"
"true","2018-03-21T20:55:19","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.74276096","RVN","23f20d6b39a5ab09b4739fc2b35cbe210e4f66d92ad794bd277a013530b05cb0"
"true","2018-03-21T01:31:30","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.77987764","RVN","2263bd986ec1aac0504b83f7e2a6665e2bf1bc64698a84e2a04a061a48203589"
"true","2018-03-21T00:29:45","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.56788195","RVN","2c3867a96ec9ddd0360fdf2c59c6418cf21092c45b29dd7c87bd1ba253df7c8d"
"true","2018-03-20T23:29:54","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.35684748","RVN","2a49880115df7cee92ac2c0d2631ab039936c7bc247b961832aa159d897c60a3"
"true","2018-03-20T22:29:42","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.16453293","RVN","b330d80a172e17ff2510e9e0e10011d75a60fbeeb6920ff702e7cedd038263e9"
"true","2018-03-20T21:28:12","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.84045114","RVN","a278cd2cce83267db1d1c6cb4d628afb31063bb453cf19b3037893c3faaa1f1b"
"true","2018-03-20T01:07:16","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.04272443","RVN","9b9227a68d4697f5b78e48b16104eef2eb32d584e827c30272b0a4a496eec659"
"true","2018-03-20T00:00:22","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.12170734","RVN","48f12705e2946d02cfd956bb2208c0f5b9ddc8aa7f5f00c423647fe88e015d1b"
"true","2018-03-19T22:59:57","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.16768604","RVN","2cd0ae11d9d6ea67c088de9e16224591046794ec60901bae09de9adec3452cde"
"true","2018-03-19T22:00:04","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","4.83672185","RVN","f91968490875dce9f5b271471e023b5cf7e1aef4aa06766c22d6c6fa2dc5aa4b"
"true","2018-03-19T20:57:39","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.32758247","RVN","7fe33822f5fafac06527acf7af9b844543e5016c26f77346f97caa9f036723f7"
"true","2018-03-19T01:38:59","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.14360017","RVN","4b065780f9255a6959aa8d727f2ca091b76419c8b4e36b4bce07c4624e329d74"
"true","2018-03-19T00:35:51","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.64848203","RVN","1513e0865cfcebdbc87086a601ceda3848749e6c768c3bcbcd38464bd6f64c9e"
"true","2018-03-18T23:35:46","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.04272109","RVN","6cdaf544087503b183eadab8b07fdbe6019b3b008f7a81483311d890bd282031"
"true","2018-03-18T22:33:42","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.90539234","RVN","df5a0b4913052079ffc6ea538e198fd4b55c884dc8afd01c9b14de099ae26840"
"true","2018-03-18T21:32:15","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.54471663","RVN","bd64bc163f2d041210f110ddea4a9c6c853ae7b147dc8e371f94a0b867afb68c"
"true","2018-03-18T20:29:50","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.78106312","RVN","8e1e66f7f130c431a59d04e055ccccbe2f8f6699a79e6d4fa60c2dbd34d69d4e"
"true","2018-03-18T19:29:23","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.94279387","RVN","70b063194d0a4d7997f70690d17e35c5b360494d666f01550bc62112a9147ddb"
"true","2018-03-18T18:28:17","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.97145334","RVN","bddafe1e531f1b9fecb52c2d8678de8f1c04d6790f02228a897eaae4a702b365"
"true","2018-03-18T17:28:03","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.08625820","RVN","532dfac2e7d5fdff9ac87f402a06d161358c0a51666235e4330b90c265756889"
"true","2018-03-18T16:26:16","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.18477277","RVN","cdefe8e69c160d42d96171be0018dfadf87fa264cd898b7f663a8cecc440c666"
"true","2018-03-18T15:25:07","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.04177954","RVN","6efdc79f3aedacafa6036bcd40ce8e5ec39f173a642c8f319f61e68fd27b9b10"
"true","2018-03-18T14:25:25","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.79742083","RVN","6ac474d8c41cea283aeb919810cda0b0ffc773ab056b36aef2670e2075467d4f"
"true","2018-03-18T02:07:14","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.01876573","RVN","800f7e91d91a75022cd0598295b40c9130efd61dfa86a7f0b4aedf3fde3c7a7a"
"true","2018-03-18T01:05:30","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.77406474","RVN","0d6de01cd6e550dd1cd35dec7247361e40d4ddde11fa719bf9bb6a3ef6a02a5a"
"true","2018-03-18T00:03:56","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.19327586","RVN","0a480e39c17d6ea5b2b5c0ccd8bcf685bb8d391f4d97554f824a1e77a2640b81"
"true","2018-03-17T23:03:25","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","2.27236322","RVN","f70af8a8420d59d6b5255976c03ab5d82837a9cfbc2cb95e244fdc9d971f702f"
"true","2018-03-17T22:04:03","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.52416721","RVN","ce234a8005feceff60fefd85378aedd7f42ed974838a5678572102c66310e561"
"true","2018-03-17T21:03:55","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","1.87216770","RVN","381182a732c026ae6c82244f85fc4f89d36b1a6a07192a880640021fefd1f862"
"true","2018-03-17T20:04:09","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","0.44123509","RVN","730c813ed0a749697f44a4a3c02198b181eb200db32097188aaeda9937623d78"
"true","2018-03-17T19:03:30","Received with","Mining","R9vTgLGABP8C1M4ayKt7qAibDGy4eNKBWQ","3.19015016","RVN","fd1a93dc04225b0cb154a04340d2a49ee0b75ee19910133a7fe15caa37ae3110"
